order_id,order_date,customer_id,product,category,region,city,quantity,revenue,discount
ORD10552,2024-01-04,CUS0769,Denim Jacket,Apparel,South,Vijayawada,5,3874.5,0.1
ORD10553,2024-01-16,CUS0216,Denim Jacket,Apparel,South,Visakhapatnam,2,1791.0,0.1
ORD10554,2024-01-01,GST1055,Stainless Bottle,Home,East,Kolkata,5,40830.0,0.0
ORD10555,2024-01-24,CUS0257,Cotton Kurta,Apparel,West,Pune,5,40755.0,0.0
ORD10556,2024-01-19,CUS0510,Cotton Kurta,Apparel,South,Visakhapatnam,2,7656.0,0.0
ORD10557,2024-01-04,CUS0438,Office Chair,Home,East,Kolkata,6,22920.0,0.0
ORD10558,2024-01-16,CUS0065,Coffee Beans,Grocery,South,Bengaluru,3,10995.0,0.0
ORD10559,2024-01-14,GST1055,Office Chair,Home,North,Delhi,1,3206.0,0.0
ORD10560,2024-01-21,GST1056,Desk Lamp,Home,West,Mumbai,3,13628.7,0.05
ORD10561,2024-01-16,CUS0405,Stainless Bottle,Home,South,Chennai,6,19518.0,0.0
ORD10562,2024-01-15,GST1056,Office Chair,Home,South,Hyderabad,5,26855.0,0.0
ORD10563,2024-01-26,CUS0510,Smartwatch,Electronics,South,Visakhapatnam,2,6532.2,0.05
ORD10564,2024-01-17,CUS0331,Stainless Bottle,Home,South,Chennai,6,32898.0,0.0
ORD10565,2024-01-26,CUS0327,Cotton Kurta,Apparel,South,Visakhapatnam,3,24153.0,0.0
ORD10566,2024-01-28,CUS0543,Denim Jacket,Apparel,South,Vijayawada,4,7297.2,0.1
ORD10567,2024-01-27,CUS0600,Yoga Mat,Accessories,West,Mumbai,1,688.8,0.2
ORD10568,2024-01-30,CUS0647,Smartwatch,Electronics,South,Chennai,7,30869.3,0.05
ORD10569,2024-01-22,CUS0267,Cotton Kurta,Apparel,South,Chennai,6,7920.0,0.0
ORD10570,2024-01-18,CUS0340,Silk Saree,Apparel,East,Kolkata,2,4470.0,0.0
ORD10571,2024-01-17,CUS0265,Notebook Set,Accessories,East,Kolkata,4,21712.0,0.2
ORD10572,2024-01-07,CUS0423,Wireless Earbuds,Electronics,West,Pune,6,21403.5,0.05
ORD10573,2024-01-26,CUS0102,Cotton Kurta,Apparel,South,Vijayawada,4,17377.2,0.1
ORD10574,2024-01-22,CUS0345,Yoga Mat,Accessories,East,Kolkata,2,12682.5,0.05
ORD10575,2024-01-28,CUS0151,Office Chair,Home,North,Delhi,7,9779.0,0.0
ORD10576,2024-01-22,CUS0426,Desk Lamp,Home,South,Vijayawada,2,8500.0,0.0
ORD10577,2024-01-15,CUS0681,Notebook Set,Accessories,West,Pune,3,1701.0,0.1
ORD10578,2024-01-10,CUS0789,Wireless Earbuds,Electronics,South,Chennai,3,11265.9,0.15
ORD10579,2024-01-31,CUS0358,Office Chair,Home,East,Kolkata,7,15239.0,0.0
ORD10580,2024-01-23,CUS0046,Yoga Mat,Accessories,East,Kolkata,4,29548.8,0.05
ORD10581,2024-01-28,GST1058,Stainless Bottle,Home,South,Chennai,6,14850.0,0.0
ORD10582,2024-01-19,CUS0084,Denim Jacket,Apparel,North,Delhi,7,11093.6,0.2
ORD10583,2024-01-16,CUS0608,Yoga Mat,Accessories,South,Chennai,7,3255.0,0.0
ORD10584,2024-01-02,CUS0788,Yoga Mat,Accessories,West,Pune,6,7754.4,0.1
ORD10585,2024-01-03,CUS0444,Silk Saree,Apparel,South,Chennai,7,14777.0,0.0
ORD10586,2024-01-22,CUS0142,Silk Saree,Apparel,South,Vijayawada,7,14683.2,0.05
ORD10587,2024-01-07,CUS0017,Yoga Mat,Accessories,South,Chennai,7,42340.55,0.05
ORD10588,2024-01-03,CUS0781,Silk Saree,Apparel,North,Delhi,5,37915.0,0.0
ORD10589,2024-01-25,CUS0254,Notebook Set,Accessories,South,Visakhapatnam,1,6588.9,0.1
ORD10590,2024-01-20,CUS0090,Silk Saree,Apparel,North,Delhi,1,6922.4,0.15
ORD10591,2024-01-04,CUS0142,Coffee Beans,Grocery,South,Vijayawada,6,39117.0,0.15
ORD10592,2024-01-16,CUS0205,Yoga Mat,Accessories,South,Chennai,3,12186.0,0.0
ORD10593,2024-01-15,CUS0525,Desk Lamp,Home,South,Visakhapatnam,6,19045.8,0.1
ORD10594,2024-01-01,CUS0714,Wireless Earbuds,Electronics,West,Pune,7,37512.65,0.05
ORD10595,2024-01-19,CUS0221,Smartwatch,Electronics,South,Vijayawada,5,14026.75,0.05
ORD10596,2024-01-13,CUS0550,Yoga Mat,Accessories,West,Pune,6,30039.0,0.05
ORD10597,2024-01-28,CUS0052,Leather Wallet,Accessories,South,Vijayawada,2,16146.2,0.05
ORD10598,2024-01-04,CUS0009,Denim Jacket,Apparel,South,Vijayawada,4,7856.0,0.0
ORD10599,2024-01-27,GST1059,Office Chair,Home,East,Kolkata,7,46340.0,0.0
ORD10600,2024-01-01,CUS0739,Coffee Beans,Grocery,West,Pune,6,47844.0,0.0
ORD10601,2024-01-24,CUS0466,Wireless Earbuds,Electronics,East,Kolkata,2,9458.0,0.0
ORD10602,2024-01-25,CUS0645,Yoga Mat,Accessories,West,Pune,7,22757.0,0.0
ORD10603,2024-01-13,CUS0018,Denim Jacket,Apparel,South,Vijayawada,4,9704.0,0.0
ORD10604,2024-01-09,CUS0018,Notebook Set,Accessories,South,Vijayawada,6,9282.6,0.1
ORD10605,2024-01-05,GST1060,Denim Jacket,Apparel,South,Hyderabad,4,11278.4,0.05
ORD10606,2024-01-11,GST1060,Wireless Earbuds,Electronics,North,Delhi,5,32170.0,0.0
ORD10607,2024-01-21,GST1060,Desk Lamp,Home,North,Delhi,2,8190.0,0.1
ORD10608,2024-01-23,CUS0416,Smartwatch,Electronics,West,Pune,3,5492.7,0.15
ORD10609,2024-01-06,GST1060,Denim Jacket,Apparel,South,Hyderabad,6,24311.7,0.15
ORD10610,2024-01-01,CUS0184,Stainless Bottle,Home,West,Pune,6,37492.2,0.1
ORD10611,2024-01-18,CUS0356,Cotton Kurta,Apparel,East,Kolkata,1,368.8,0.2
ORD10612,2024-01-19,CUS0540,Coffee Beans,Grocery,South,Hyderabad,1,491.15,0.05
ORD10613,2024-01-31,CUS0355,Cotton Kurta,Apparel,East,Kolkata,5,32676.0,0.2
ORD10614,2024-01-24,CUS0307,Smartwatch,Electronics,South,Visakhapatnam,4,21923.2,0.15
ORD10615,2024-01-18,GST1061,Coffee Beans,Grocery,South,Visakhapatnam,6,30246.0,0.0
ORD10616,2024-01-19,CUS0362,Silk Saree,Apparel,East,Kolkata,1,6573.05,0.15
ORD10617,2024-01-21,CUS0643,Cotton Kurta,Apparel,North,Delhi,3,13907.7,0.1
ORD10618,2024-01-15,CUS0502,Yoga Mat,Accessories,West,Mumbai,1,4133.7,0.1
ORD10619,2024-01-22,CUS0715,Cotton Kurta,Apparel,East,Kolkata,5,8810.25,0.15
ORD10620,2024-01-07,GST1062,Notebook Set,Accessories,West,Pune,7,48692.0,0.0
ORD10621,2024-01-26,CUS0009,Desk Lamp,Home,South,Vijayawada,2,13168.0,0.0
ORD10622,2024-01-27,CUS0439,Notebook Set,Accessories,South,Hyderabad,3,7863.15,0.05
ORD10623,2024-01-14,CUS0143,Denim Jacket,Apparel,South,Visakhapatnam,6,34333.2,0.1
ORD10624,2024-01-15,CUS0476,Silk Saree,Apparel,North,Delhi,1,5333.75,0.15
ORD10625,2024-01-16,CUS0724,Coffee Beans,Grocery,South,Vijayawada,7,6693.75,0.15
ORD10626,2024-01-26,CUS0270,Leather Wallet,Accessories,West,Mumbai,7,10439.1,0.1
ORD10627,2024-01-06,CUS0440,Notebook Set,Accessories,South,Bengaluru,2,8318.4,0.2
ORD10628,2024-01-11,CUS0546,Wireless Earbuds,Electronics,South,Hyderabad,1,5432.0,0.0
ORD10629,2024-01-20,CUS0121,Smartwatch,Electronics,South,Bengaluru,5,22856.0,0.2
ORD10630,2024-01-22,CUS0718,Office Chair,Home,South,Chennai,1,3391.0,0.0
ORD10631,2024-01-10,CUS0163,Desk Lamp,Home,South,Bengaluru,4,27204.2,0.05
ORD10632,2024-01-04,GST1063,Denim Jacket,Apparel,East,Kolkata,1,3982.0,0.0
ORD10633,2024-01-16,CUS0528,Smartwatch,Electronics,South,Vijayawada,4,7710.2,0.05
ORD10634,2024-01-20,CUS0113,Stainless Bottle,Home,West,Mumbai,3,3864.0,0.0
ORD10635,2024-01-24,CUS0580,Cotton Kurta,Apparel,South,Hyderabad,5,37510.0,0.0
ORD10636,2024-01-01,CUS0158,Smartwatch,Electronics,West,Mumbai,7,40651.45,0.05
ORD10637,2024-01-01,CUS0480,Wireless Earbuds,Electronics,South,Hyderabad,4,14799.6,0.1
ORD10638,2024-01-12,CUS0768,Cotton Kurta,Apparel,South,Chennai,5,10275.0,0.0
ORD10639,2024-01-18,CUS0763,Silk Saree,Apparel,East,Kolkata,5,5396.0,0.05
ORD10640,2024-01-01,CUS0697,Desk Lamp,Home,West,Pune,7,11165.0,0.0
ORD10641,2024-01-06,CUS0396,Silk Saree,Apparel,North,Delhi,2,2420.0,0.0
ORD10642,2024-01-13,CUS0448,Smartwatch,Electronics,East,Kolkata,2,9328.0,0.0
ORD10643,2024-01-09,CUS0241,Office Chair,Home,South,Vijayawada,3,5591.7,0.05
ORD10644,2024-01-23,CUS0737,Notebook Set,Accessories,West,Pune,6,7511.4,0.1
ORD10645,2024-01-02,CUS0382,Silk Saree,Apparel,East,Kolkata,7,17649.1,0.05
ORD10646,2024-01-28,CUS0618,Desk Lamp,Home,South,Visakhapatnam,2,10890.0,0.1
ORD10647,2024-01-06,CUS0288,Silk Saree,Apparel,West,Mumbai,1,4175.25,0.05
ORD10648,2024-01-14,CUS0593,Desk Lamp,Home,South,Visakhapatnam,5,7209.0,0.1
ORD10649,2024-01-31,CUS0180,Desk Lamp,Home,South,Chennai,5,25808.0,0.2
ORD10650,2024-01-21,GST1065,Leather Wallet,Accessories,West,Pune,3,13017.0,0.0
ORD10651,2024-01-31,CUS0037,Desk Lamp,Home,North,Delhi,2,3742.0,0.0
ORD10652,2024-01-01,GST1065,Coffee Beans,Grocery,South,Chennai,6,35898.0,0.0
ORD10653,2024-01-23,CUS0282,Silk Saree,Apparel,South,Chennai,6,48108.0,0.05
ORD10654,2024-01-03,CUS0386,Cotton Kurta,Apparel,South,Vijayawada,6,27086.4,0.05
ORD10655,2024-01-19,CUS0570,Cotton Kurta,Apparel,West,Mumbai,5,8330.0,0.0
ORD10656,2024-01-11,CUS0288,Smartwatch,Electronics,West,Mumbai,2,4882.4,0.15
ORD10657,2024-01-25,CUS0015,Denim Jacket,Apparel,West,Pune,3,12561.6,0.2
ORD10658,2024-01-04,CUS0261,Silk Saree,Apparel,North,Delhi,1,8495.0,0.0
ORD10659,2024-01-28,CUS0352,Denim Jacket,Apparel,South,Hyderabad,2,15840.0,0.0
ORD10660,2024-01-15,CUS0435,Coffee Beans,Grocery,South,Bengaluru,4,31820.0,0.0
ORD10661,2024-01-17,CUS0516,Leather Wallet,Accessories,South,Hyderabad,4,28536.0,0.0
ORD10662,2024-01-18,CUS0199,Cotton Kurta,Apparel,South,Bengaluru,1,4278.9,0.15
ORD10663,2024-01-02,CUS0489,Notebook Set,Accessories,West,Pune,7,37439.5,0.05
ORD10664,2024-01-10,CUS0506,Denim Jacket,Apparel,South,Chennai,2,12662.0,0.0
ORD10665,2024-01-22,CUS0622,Smartwatch,Electronics,South,Chennai,4,23487.8,0.05
ORD10666,2024-01-30,CUS0418,Wireless Earbuds,Electronics,South,Vijayawada,4,22220.0,0.0
ORD10667,2024-01-31,CUS0649,Smartwatch,Electronics,East,Kolkata,4,5772.0,0.0
ORD10668,2024-01-17,CUS0178,Leather Wallet,Accessories,South,Vijayawada,6,45120.0,0.0
ORD10669,2024-01-08,CUS0570,Yoga Mat,Accessories,West,Mumbai,6,2439.6,0.05
ORD10670,2024-01-15,CUS0037,Stainless Bottle,Home,North,Delhi,7,25409.65,0.05
ORD10671,2024-01-15,GST1067,Stainless Bottle,Home,West,Mumbai,3,9914.4,0.15
ORD10672,2024-01-13,CUS0692,Yoga Mat,Accessories,North,Delhi,2,16934.0,0.0
ORD10673,2024-01-12,CUS0381,Denim Jacket,Apparel,South,Hyderabad,3,2913.3,0.1
ORD10674,2024-01-27,CUS0497,Smartwatch,Electronics,South,Vijayawada,4,16908.0,0.0
ORD10675,2024-01-13,CUS0483,Silk Saree,Apparel,South,Visakhapatnam,3,9795.0,0.0
ORD10676,2024-01-01,GST1067,Yoga Mat,Accessories,South,Chennai,4,3896.4,0.15
ORD10677,2024-01-23,CUS0197,Desk Lamp,Home,South,Bengaluru,2,4128.7,0.05
ORD10678,2024-01-21,CUS0143,Stainless Bottle,Home,South,Visakhapatnam,5,18945.0,0.0
ORD10679,2024-01-12,CUS0035,Office Chair,Home,North,Delhi,5,37135.5,0.05
ORD10680,2024-01-20,CUS0692,Wireless Earbuds,Electronics,North,Delhi,4,12646.8,0.1
ORD10681,2024-01-30,CUS0179,Silk Saree,Apparel,East,Kolkata,7,44755.9,0.15
ORD10682,2024-01-29,CUS0461,Coffee Beans,Grocery,West,Pune,7,42094.5,0.05
ORD10683,2024-01-25,CUS0364,Wireless Earbuds,Electronics,East,Kolkata,7,49168.0,0.0
ORD10684,2024-01-19,CUS0130,Silk Saree,Apparel,West,Mumbai,1,6941.65,0.05
ORD10685,2024-01-01,CUS0332,Wireless Earbuds,Electronics,South,Bengaluru,7,43176.0,0.0
ORD10686,2024-01-16,CUS0067,Notebook Set,Accessories,East,Kolkata,3,18981.0,0.0
ORD10687,2024-01-26,CUS0142,Wireless Earbuds,Electronics,South,Vijayawada,4,6099.0,0.05
ORD10688,2024-01-27,CUS0112,Coffee Beans,Grocery,North,Delhi,3,16721.1,0.1
ORD10689,2024-01-24,CUS0660,Desk Lamp,Home,South,Visakhapatnam,2,1488.0,0.0
ORD10690,2024-01-31,CUS0454,Notebook Set,Accessories,South,Hyderabad,7,40061.7,0.1
ORD10691,2024-01-17,CUS0741,Stainless Bottle,Home,North,Delhi,5,25555.5,0.1
ORD10692,2024-01-04,CUS0349,Cotton Kurta,Apparel,South,Vijayawada,7,41069.7,0.1
ORD10693,2024-01-16,GST1069,Office Chair,Home,West,Mumbai,7,39088.0,0.0
ORD10694,2024-01-10,CUS0487,Desk Lamp,Home,South,Bengaluru,3,10062.0,0.0
ORD10695,2024-01-26,CUS0744,Denim Jacket,Apparel,South,Visakhapatnam,6,20160.0,0.0
ORD10696,2024-01-25,GST1069,Office Chair,Home,West,Pune,4,20832.0,0.0
ORD10697,2024-01-14,CUS0015,Silk Saree,Apparel,West,Pune,4,16808.0,0.0
ORD10698,2024-01-13,CUS0243,Yoga Mat,Accessories,South,Hyderabad,6,18750.0,0.0
ORD10699,2024-01-05,CUS0740,Leather Wallet,Accessories,East,Kolkata,5,21680.0,0.0
ORD10700,2024-01-02,GST1070,Silk Saree,Apparel,South,Hyderabad,7,33061.0,0.0
ORD10701,2024-01-10,CUS0762,Desk Lamp,Home,South,Chennai,6,11755.5,0.15
ORD10702,2024-01-08,CUS0408,Stainless Bottle,Home,South,Vijayawada,5,24979.5,0.1
ORD10703,2024-01-09,CUS0010,Cotton Kurta,Apparel,South,Hyderabad,7,20370.0,0.0
ORD10704,2024-01-31,CUS0699,Smartwatch,Electronics,South,Hyderabad,1,2152.2,0.15
ORD10705,2024-01-22,CUS0611,Wireless Earbuds,Electronics,North,Delhi,6,22554.0,0.0
ORD10706,2024-01-18,CUS0573,Cotton Kurta,Apparel,South,Visakhapatnam,3,3573.0,0.0
ORD10707,2024-01-06,CUS0777,Leather Wallet,Accessories,South,Bengaluru,4,18954.0,0.1
ORD10708,2024-01-27,CUS0157,Desk Lamp,Home,South,Vijayawada,6,37962.0,0.0
ORD10709,2024-01-20,CUS0725,Leather Wallet,Accessories,North,Delhi,2,16278.0,0.0
ORD10710,2024-01-16,CUS0187,Stainless Bottle,Home,South,Vijayawada,7,18627.0,0.0
ORD10711,2024-01-15,CUS0777,Notebook Set,Accessories,South,Bengaluru,4,18004.4,0.05
ORD10712,2024-01-18,CUS0154,Coffee Beans,Grocery,South,Visakhapatnam,3,12691.05,0.05
ORD10713,2024-01-27,GST1071,Stainless Bottle,Home,South,Vijayawada,3,18924.0,0.0
ORD10714,2024-01-23,CUS0632,Smartwatch,Electronics,South,Visakhapatnam,3,16326.0,0.0
ORD10715,2024-01-16,CUS0063,Desk Lamp,Home,South,Bengaluru,7,48489.0,0.0
ORD10716,2024-01-21,CUS0054,Leather Wallet,Accessories,South,Chennai,1,6917.9,0.05
ORD10717,2024-01-29,CUS0680,Desk Lamp,Home,East,Kolkata,4,5100.0,0.0
ORD10718,2024-01-11,GST1071,Office Chair,Home,South,Hyderabad,6,16539.3,0.15
ORD10719,2024-01-28,CUS0492,Denim Jacket,Apparel,North,Delhi,4,20419.2,0.1
ORD10720,2024-01-19,CUS0751,Coffee Beans,Grocery,East,Kolkata,4,19124.0,0.0
ORD10721,2024-01-06,CUS0492,Stainless Bottle,Home,North,Delhi,3,11553.3,0.1
ORD10722,2024-01-30,CUS0385,Wireless Earbuds,Electronics,South,Hyderabad,1,1761.0,0.0
ORD10723,2024-01-22,CUS0334,Stainless Bottle,Home,North,Delhi,5,25075.0,0.0
ORD10724,2024-01-12,CUS0511,Smartwatch,Electronics,East,Kolkata,7,44695.0,0.0
ORD10725,2024-01-07,CUS0458,Silk Saree,Apparel,West,Mumbai,4,2519.4,0.05
ORD10726,2024-01-29,CUS0402,Notebook Set,Accessories,West,Pune,4,18615.6,0.1
ORD10727,2024-01-26,CUS0123,Notebook Set,Accessories,West,Mumbai,1,6188.0,0.2
ORD10728,2024-01-02,CUS0531,Notebook Set,Accessories,West,Mumbai,7,35175.0,0.0
ORD10729,2024-01-20,CUS0592,Smartwatch,Electronics,East,Kolkata,7,56805.0,0.0
ORD10730,2024-01-04,CUS0568,Wireless Earbuds,Electronics,South,Visakhapatnam,7,21432.95,0.05
ORD10731,2024-01-10,CUS0061,Cotton Kurta,Apparel,East,Kolkata,3,1134.0,0.0
ORD10732,2024-01-18,CUS0563,Yoga Mat,Accessories,South,Chennai,5,29540.0,0.0
ORD10733,2024-01-08,CUS0584,Wireless Earbuds,Electronics,South,Hyderabad,4,6668.8,0.2
ORD10734,2024-01-16,GST1073,Notebook Set,Accessories,North,Delhi,2,770.4,0.1
ORD10735,2024-01-14,CUS0680,Notebook Set,Accessories,East,Kolkata,2,2908.8,0.2
ORD10736,2024-01-19,CUS0420,Silk Saree,Apparel,South,Chennai,3,23886.0,0.0
ORD10737,2024-01-25,CUS0378,Coffee Beans,Grocery,West,Pune,4,26868.0,0.0
ORD10738,2024-01-05,GST1073,Silk Saree,Apparel,West,Pune,1,2591.0,0.0
ORD10739,2024-01-25,CUS0408,Desk Lamp,Home,South,Vijayawada,5,22202.0,0.15
ORD10740,2024-01-07,CUS0436,Desk Lamp,Home,South,Vijayawada,4,12460.0,0.0
ORD10741,2024-01-02,CUS0250,Coffee Beans,Grocery,South,Hyderabad,7,12565.0,0.0
ORD10742,2024-01-14,GST1074,Stainless Bottle,Home,South,Hyderabad,2,16810.0,0.0
ORD10743,2024-01-10,CUS0776,Notebook Set,Accessories,East,Kolkata,1,6284.7,0.1
ORD10744,2024-01-06,CUS0105,Stainless Bottle,Home,North,Delhi,3,8942.4,0.1
ORD10745,2024-01-14,CUS0587,Leather Wallet,Accessories,West,Pune,7,21479.5,0.05
ORD10746,2024-01-27,CUS0019,Notebook Set,Accessories,North,Delhi,3,20991.0,0.0
ORD10747,2024-01-19,CUS0296,Notebook Set,Accessories,South,Chennai,5,18472.5,0.1
ORD10748,2024-01-23,CUS0776,Smartwatch,Electronics,East,Kolkata,6,20532.0,0.0
ORD10749,2024-01-05,CUS0140,Smartwatch,Electronics,South,Bengaluru,2,7012.0,0.0
ORD10750,2024-01-03,CUS0302,Coffee Beans,Grocery,North,Delhi,5,19955.0,0.0
ORD10751,2024-01-11,CUS0176,Leather Wallet,Accessories,South,Chennai,2,8738.1,0.05
ORD10752,2024-01-25,GST1075,Coffee Beans,Grocery,South,Hyderabad,3,2028.0,0.0
ORD10753,2024-01-28,GST1075,Office Chair,Home,South,Visakhapatnam,3,10231.2,0.2
ORD10754,2024-01-04,CUS0475,Coffee Beans,Grocery,West,Mumbai,5,18691.25,0.05
ORD10755,2024-01-15,CUS0755,Yoga Mat,Accessories,South,Chennai,7,18109.0,0.0
ORD10756,2024-01-13,CUS0417,Yoga Mat,Accessories,East,Kolkata,2,6167.4,0.05
ORD10757,2024-01-24,CUS0588,Denim Jacket,Apparel,South,Hyderabad,3,10858.5,0.05
ORD10758,2024-01-07,GST1075,Office Chair,Home,South,Visakhapatnam,6,19998.0,0.0
ORD10759,2024-01-16,CUS0173,Yoga Mat,Accessories,West,Pune,4,29457.6,0.05
ORD10760,2024-01-27,CUS0758,Leather Wallet,Accessories,South,Bengaluru,4,18628.0,0.0
ORD10761,2024-01-15,CUS0688,Coffee Beans,Grocery,West,Mumbai,5,22240.0,0.0
ORD10762,2024-01-25,GST1076,Wireless Earbuds,Electronics,South,Chennai,1,2242.8,0.1
ORD10763,2024-01-20,CUS0303,Wireless Earbuds,Electronics,South,Hyderabad,7,51989.7,0.05
ORD10764,2024-01-19,CUS0160,Coffee Beans,Grocery,North,Delhi,3,1614.0,0.0
ORD10765,2024-01-09,CUS0682,Coffee Beans,Grocery,South,Vijayawada,5,24165.0,0.0
ORD10766,2024-01-31,CUS0629,Denim Jacket,Apparel,South,Chennai,4,6555.0,0.05
ORD10767,2024-01-08,CUS0194,Smartwatch,Electronics,South,Bengaluru,6,39690.0,0.0
ORD10768,2024-01-29,CUS0472,Coffee Beans,Grocery,North,Delhi,5,14586.0,0.15
ORD10769,2024-01-31,CUS0495,Denim Jacket,Apparel,South,Visakhapatnam,2,5209.8,0.05
ORD10770,2024-01-16,CUS0382,Leather Wallet,Accessories,East,Kolkata,2,1397.4,0.15
ORD10771,2024-01-27,CUS0742,Silk Saree,Apparel,West,Pune,7,47537.0,0.0
ORD10772,2024-01-23,CUS0100,Denim Jacket,Apparel,South,Vijayawada,4,12891.6,0.1
ORD10773,2024-01-23,CUS0207,Leather Wallet,Accessories,West,Pune,2,5008.0,0.0
ORD10774,2024-01-03,CUS0077,Stainless Bottle,Home,South,Visakhapatnam,2,14462.0,0.0
ORD10775,2024-01-05,CUS0555,Office Chair,Home,East,Kolkata,1,509.0,0.0
ORD10776,2024-01-03,CUS0516,Notebook Set,Accessories,South,Hyderabad,7,29197.0,0.0
ORD10777,2024-01-01,CUS0790,Wireless Earbuds,Electronics,South,Hyderabad,7,9871.05,0.15
ORD10778,2024-01-26,CUS0434,Office Chair,Home,South,Vijayawada,3,3736.8,0.1
ORD10779,2024-01-06,CUS0121,Stainless Bottle,Home,South,Bengaluru,2,999.4,0.05
ORD10780,2024-01-01,CUS0361,Yoga Mat,Accessories,North,Delhi,3,5340.9,0.05
ORD10781,2024-01-30,CUS0071,Wireless Earbuds,Electronics,North,Delhi,1,7664.6,0.05
ORD10782,2024-01-09,CUS0537,Stainless Bottle,Home,South,Chennai,4,15124.0,0.05
ORD10783,2024-01-26,CUS0540,Desk Lamp,Home,South,Hyderabad,5,38245.5,0.1
ORD10784,2024-01-30,CUS0687,Office Chair,Home,South,Bengaluru,7,16811.2,0.05
ORD10785,2024-01-17,CUS0272,Notebook Set,Accessories,South,Hyderabad,3,17717.4,0.1
ORD10786,2024-01-29,CUS0249,Smartwatch,Electronics,North,Delhi,2,2160.0,0.0
ORD10787,2024-01-31,CUS0057,Yoga Mat,Accessories,South,Chennai,1,984.8,0.2
ORD10788,2024-01-05,CUS0333,Coffee Beans,Grocery,South,Visakhapatnam,3,1449.0,0.0
ORD10789,2024-01-05,CUS0381,Leather Wallet,Accessories,South,Hyderabad,5,38380.0,0.0
ORD10790,2024-01-12,CUS0604,Coffee Beans,Grocery,South,Vijayawada,1,4949.55,0.15
ORD10791,2024-01-18,GST1079,Stainless Bottle,Home,South,Chennai,6,38466.0,0.0
ORD10792,2024-01-25,CUS0113,Wireless Earbuds,Electronics,West,Mumbai,4,31628.0,0.0
ORD10793,2024-01-06,CUS0229,Coffee Beans,Grocery,South,Chennai,6,18342.0,0.0
ORD10794,2024-01-06,CUS0410,Stainless Bottle,Home,South,Hyderabad,4,24952.0,0.0
ORD10795,2024-01-10,CUS0269,Denim Jacket,Apparel,West,Mumbai,2,7553.1,0.15
ORD10796,2024-01-09,CUS0021,Wireless Earbuds,Electronics,South,Chennai,1,4294.8,0.1
ORD10797,2024-01-30,CUS0677,Wireless Earbuds,Electronics,West,Mumbai,4,21823.4,0.05
ORD10798,2024-01-13,CUS0586,Notebook Set,Accessories,East,Kolkata,4,13376.0,0.2
ORD10799,2024-01-27,CUS0417,Silk Saree,Apparel,East,Kolkata,6,3112.2,0.05
ORD10800,2024-01-02,CUS0254,Yoga Mat,Accessories,South,Visakhapatnam,7,5717.95,0.15
ORD10801,2024-01-04,CUS0675,Office Chair,Home,West,Mumbai,2,8874.0,0.0
ORD10802,2024-01-25,GST1080,Cotton Kurta,Apparel,South,Bengaluru,3,14232.9,0.05
ORD10803,2024-01-08,CUS0358,Stainless Bottle,Home,East,Kolkata,2,12638.0,0.0
ORD10804,2024-01-03,CUS0641,Leather Wallet,Accessories,West,Pune,1,5013.0,0.0
ORD10805,2024-01-19,CUS0763,Yoga Mat,Accessories,East,Kolkata,1,1695.6,0.1
ORD10806,2024-01-05,CUS0202,Office Chair,Home,East,Kolkata,1,3339.0,0.0
ORD10807,2024-01-02,CUS0521,Smartwatch,Electronics,South,Bengaluru,4,15070.8,0.05
ORD10808,2024-01-13,CUS0152,Silk Saree,Apparel,South,Visakhapatnam,2,15901.1,0.05
ORD10809,2024-01-18,CUS0093,Cotton Kurta,Apparel,North,Delhi,2,9380.0,0.0
ORD10810,2024-01-17,CUS0283,Smartwatch,Electronics,West,Pune,1,5525.0,0.0
ORD10811,2024-01-19,CUS0709,Stainless Bottle,Home,South,Chennai,6,36160.8,0.05
ORD10812,2024-01-01,CUS0552,Cotton Kurta,Apparel,South,Bengaluru,5,14033.5,0.15
ORD10813,2024-01-10,CUS0392,Coffee Beans,Grocery,South,Vijayawada,7,57470.0,0.0
ORD10814,2024-01-11,CUS0227,Stainless Bottle,Home,North,Delhi,1,4680.0,0.2
ORD10815,2024-01-10,CUS0114,Wireless Earbuds,Electronics,South,Chennai,2,13073.4,0.1
ORD10816,2024-01-18,CUS0217,Coffee Beans,Grocery,South,Hyderabad,4,24532.8,0.05
ORD10817,2024-01-08,CUS0123,Denim Jacket,Apparel,West,Mumbai,5,27075.0,0.0
ORD10818,2024-01-20,CUS0150,Coffee Beans,Grocery,South,Hyderabad,1,540.9,0.1
ORD10819,2024-01-30,CUS0551,Wireless Earbuds,Electronics,North,Delhi,2,9190.8,0.1
ORD10820,2024-01-21,CUS0107,Smartwatch,Electronics,North,Delhi,3,4215.0,0.0
ORD10821,2024-01-13,CUS0038,Desk Lamp,Home,North,Delhi,1,4212.0,0.2
ORD10822,2024-01-14,CUS0434,Coffee Beans,Grocery,South,Vijayawada,3,15468.3,0.15
ORD10823,2024-01-19,CUS0230,Wireless Earbuds,Electronics,South,Vijayawada,6,27320.1,0.05
ORD10824,2024-01-23,CUS0364,Coffee Beans,Grocery,East,Kolkata,4,10306.8,0.1
ORD10825,2024-01-10,CUS0112,Smartwatch,Electronics,North,Delhi,4,3165.4,0.05
ORD10826,2024-01-02,CUS0168,Wireless Earbuds,Electronics,South,Vijayawada,4,20948.4,0.1
ORD10827,2024-01-22,CUS0353,Stainless Bottle,Home,South,Visakhapatnam,7,38058.3,0.1
